# -------------------------------------------------------;;;;;;;;;
# App: com.ichi2.anki, date: 20141212-20150112;;;;;;;;;
# -------------------------------------------------------;;;;;;;;;
;;;;;;;;;
date;country;current_device_installs;daily_device_installs;daily_device_uninstalls;daily_device_upgrades;current_user_installs;total_user_installs;daily_user_installs;daily_user_uninstalls
20141229;GE;112;1;0;0;103;271;0;0
20141229;GD;26;0;0;0;20;36;0;0
20141229;GB;26111;118;69;20;22250;44687;92;61
20141229;GA;11;0;0;0;10;29;0;0
20141229;FR;14998;77;36;18;13011;24169;68;34
20141229;FO;7;0;0;0;7;12;0;0
20141229;FM;2;0;0;0;1;1;0;0
20141229;FK;2;0;0;0;2;2;0;0
20141229;FJ;22;0;0;0;16;43;0;0
20141229;FI;2785;6;3;4;2371;3994;2;3
20141229;ET;68;0;0;0;62;122;0;0
20141229;ES;10450;64;32;11;9095;20729;57;33
20141229;EG;780;8;5;1;729;1837;7;5
20141229;EE;722;3;1;0;652;1382;3;1
20141229;EC;193;2;0;0;171;523;2;0
20141229;DZ;165;1;1;0;153;859;1;1
20141229;DO;159;3;2;0;137;411;3;2
20141229;DM;13;0;0;0;8;23;0;0
20141229;DK;1498;12;2;1;1287;2437;9;1
20141229;DJ;7;0;0;0;6;18;0;0
20141229;DE;61525;187;140;45;52491;113140;138;117
20141229;CZ;6344;22;7;4;5512;10838;17;8
20141229;CY;118;2;2;0;106;267;2;2
20141229;CW;6;0;0;0;5;10;0;0
20141229;CV;4;0;0;0;3;8;0;0
20141229;CU;7;0;0;0;6;8;0;0
20141229;CR;276;4;0;0;230;619;4;0
20141229;CO;1091;23;11;1;970;2805;22;11
20141229;CN;5714;3;2;3;4774;11868;1;2
20141229;CM;20;0;0;0;16;57;0;0
20141229;CL;770;15;0;0;678;1881;13;0
20141229;CK;1;0;0;0;0;1;0;0
20141229;CI;16;1;0;0;15;117;1;0
20141229;CH;8989;21;14;7;7362;14888;15;12
20141229;CG;6;0;0;0;6;21;0;0
20141229;CF;1;0;0;0;1;1;0;0
20141229;CD;28;0;0;0;20;67;0;0
20141229;CA;15009;77;35;12;13024;25511;64;32
20141229;BZ;24;0;0;0;22;37;0;0
20141229;BY;1458;7;3;1;1337;3148;6;3
20141229;BW;14;0;0;0;11;28;0;0
20141229;BT;6;0;0;0;6;14;0;0
20141229;BS;36;0;0;0;29;72;0;0
20141229;BR;12997;77;61;12;11643;30630;64;58
20141229;BO;129;2;0;1;114;340;2;0
20141229;BN;41;1;1;0;41;135;1;1
20141229;BM;19;0;0;0;17;25;0;0
20141229;BJ;20;1;0;0;19;50;1;0
20141229;BI;6;0;0;0;6;12;0;0
20141229;BH;85;0;0;0;77;221;0;0
20141229;BG;700;5;3;1;645;1363;4;3
20141229;BF;4;0;0;0;4;46;0;0
20141229;BE;3248;12;5;2;2814;5998;9;4
20141229;BD;177;1;1;0;169;562;1;1
20141229;BB;20;0;0;0;18;48;0;0
20141229;BA;217;4;2;0;205;660;4;2
20141229;AZ;190;3;1;0;181;551;3;1
20141229;AX;2;0;0;0;2;6;0;0
20141229;AW;7;0;0;0;7;28;0;0
20141229;AU;13767;48;20;14;11459;21009;42;18
20141229;AT;8279;22;14;11;6953;13093;13;13
20141229;AS;2;0;0;0;1;1;0;0
20141229;AR;942;11;5;1;835;2708;10;5
20141229;AQ;0;0;0;0;0;1;0;0
20141229;AO;26;0;0;0;25;69;0;0
20141229;AN;27;0;0;0;19;35;0;0
20141229;AM;64;1;0;0;58;163;1;0
20141229;AL;63;1;0;0;58;157;1;0
20141229;AI;2;0;0;0;2;7;0;0
20141229;AG;13;0;0;0;12;26;0;0
20141229;AF;73;0;0;0;66;155;0;0
20141229;AE;753;9;3;1;657;1552;8;2
20141229;AD;6;0;0;0;5;19;0;0
20141228;unknown;0;0;0;0;0;216276;1;0
20141228;ZZ;214;0;1;0;179;481;0;1
20141228;ZW;55;0;1;0;49;141;0;1
20141228;ZM;28;0;0;0;24;59;0;0
20141228;ZA;1307;6;2;1;1152;2517;6;1
20141228;YT;3;0;0;0;3;5;0;0
20141228;YE;52;0;0;0;47;127;0;0
20141228;WS;4;0;0;0;4;5;0;0
20141228;VU;3;0;0;0;3;3;0;0
20141228;VN;3794;16;14;1;3567;9992;15;13
20141228;VI;4;0;0;0;4;10;0;0
20141228;VG;2;0;0;0;2;3;0;0
20141228;VE;344;3;3;1;298;912;3;3
20141228;VC;13;0;0;0;10;24;0;0
20141228;UZ;196;0;1;0;190;549;0;1
20141228;UY;109;2;0;0;96;239;1;0
20141228;US;134144;395;259;100;111546;232735;301;227
20141228;UG;38;0;0;0;35;95;0;0
20141228;UA;6412;28;33;9;5930;13854;22;30
20141228;TZ;76;0;0;0;66;167;0;0
20141228;TW;8754;37;30;10;7678;27431;30;36
20141228;TT;117;1;2;0;101;293;1;2
20141228;TR;2681;10;13;2;2497;7973;9;13
20141228;TO;2;0;0;0;1;1;0;0
20141228;TN;104;2;1;0;97;371;2;1
20141228;TM;23;0;0;0;22;62;0;0
20141228;TL;12;0;0;0;11;14;0;0
20141228;TJ;51;0;0;0;48;132;0;0
20141228;TH;2930;9;5;3;2617;6218;8;3
20141228;TG;7;0;0;0;5;25;0;0
20141228;TD;7;0;0;0;6;10;0;0
20141228;TC;2;0;0;0;1;2;0;0
20141228;SZ;3;0;0;0;3;6;0;0
20141228;SY;8;0;0;0;8;30;0;0
20141228;SX;11;0;0;0;10;19;0;0
20141228;SV;60;1;0;0;54;177;1;0
20141228;ST;2;0;0;0;2;2;0;0
20141228;SS;7;0;0;0;7;9;0;0
20141228;SR;11;0;0;0;7;28;0;0
20141228;SO;3;0;0;0;3;16;0;0
20141228;SN;32;0;0;0;28;133;0;0
20141228;SM;0;0;0;0;0;2;0;0
20141228;SL;6;0;0;0;5;9;0;0
20141228;SK;1110;3;1;0;991;1989;2;1
20141228;SJ;1;0;0;0;1;1;0;0
20141228;SI;572;1;2;2;519;1120;1;2
20141228;SH;0;0;0;0;0;1;0;0
20141228;SG;2756;6;9;0;2387;5183;4;8
20141228;SE;5699;19;8;6;4806;8513;15;6
20141228;SD;17;0;0;0;16;39;0;0
20141228;SC;8;0;0;0;8;10;0;0
20141228;SB;1;0;0;0;1;1;0;0
20141228;SA;927;7;5;1;854;2591;6;5
20141228;RW;22;0;0;0;19;40;0;0
20141228;RU;22987;58;81;21;20544;46095;45;73
20141228;RS;762;3;4;0;693;1763;2;4
20141228;RO;1173;2;3;1;1035;2524;2;3
20141228;RE;83;1;0;0;70;162;0;0
20141228;QA;197;0;0;0;179;411;0;0
20141228;PY;67;0;0;0;63;207;0;0
20141228;PW;1;0;0;0;1;4;0;0
20141228;PT;939;6;0;1;816;1988;6;0
20141228;PS;11;0;0;0;11;38;0;0
20141228;PR;153;0;1;0;109;279;0;0
20141228;PM;1;0;0;0;1;3;0;0
20141228;PL;18890;74;45;33;16720;34994;56;42
20141228;PK;565;4;1;1;533;1815;3;1
20141228;PH;2343;10;11;2;2136;6250;9;10
20141228;PG;19;0;0;0;16;29;0;0
20141228;PF;23;0;0;0;18;43;0;0
20141228;PE;529;3;1;0;460;1152;1;1
20141228;PA;134;0;0;0;121;320;0;0
20141228;OM;139;0;0;0;131;400;0;0
20141228;NZ;2266;6;3;0;1967;4161;4;3
20141228;NP;174;1;2;0;165;486;1;2
20141228;NO;2804;5;5;3;2344;4045;5;4
20141228;NL;5034;20;10;5;4346;9070;18;9
20141228;NI;57;1;1;0;47;129;1;1
20141228;NG;207;0;1;0;187;480;0;1
20141228;NF;1;0;0;0;1;1;0;0
20141228;NE;3;0;0;0;3;21;0;0
20141228;NC;30;1;0;0;24;34;0;0
20141228;NA;32;0;0;0;28;55;0;0
20141228;MZ;37;1;1;0;35;59;1;1
20141228;MY;1749;9;6;2;1580;4387;8;6
20141228;MX;2227;11;15;3;1992;6053;9;14
20141228;MW;11;0;0;0;10;23;0;0
20141228;MV;17;0;0;0;17;58;0;0
20141228;MU;67;1;0;0;55;158;1;0
20141228;MT;82;0;0;0;76;187;0;0
20141228;MS;1;0;0;0;0;2;0;0
20141228;MR;3;0;0;0;3;18;0;0
20141228;MQ;19;0;0;0;14;34;0;0
20141228;MP;6;0;0;0;5;11;0;0
20141228;MO;108;0;0;0;99;279;0;0
20141228;MN;76;0;0;0;68;255;0;0
20141228;MM;113;1;0;0;95;213;1;0
20141228;ML;12;0;0;0;10;62;0;0
20141228;MK;104;0;0;0;92;247;0;0
20141228;MH;2;0;0;0;2;3;0;0
20141228;MG;19;1;1;0;18;70;1;1
20141228;ME;52;0;1;0;47;109;0;1
20141228;MD;207;1;0;0;200;494;1;0
20141228;MC;1;0;0;0;1;5;0;0
20141228;MA;392;3;3;0;352;1632;3;3
20141228;LY;50;0;0;0;48;132;0;0
20141228;LV;523;0;1;2;447;933;0;0
20141228;LU;228;1;0;0;182;331;0;0
20141228;LT;712;4;1;2;643;1461;3;1
20141228;LS;5;0;0;0;4;6;0;0
20141228;LR;7;0;0;0;6;11;0;0
20141228;LK;157;0;2;0;140;376;0;2
20141228;LI;22;0;0;0;19;33;0;0
20141228;LC;12;0;0;0;9;21;0;0
20141228;LB;122;0;2;0;114;327;0;1
20141228;LA;51;0;1;0;42;86;0;1
20141228;KZ;1242;11;4;0;1172;3108;10;4
20141228;KY;11;0;0;0;10;21;0;0
20141228;KW;179;1;1;1;154;413;0;1
20141228;KR;10980;34;34;7;9817;24257;27;31
20141228;KN;12;0;0;0;9;17;0;0
20141228;KM;1;0;0;0;1;1;0;0
20141228;KH;223;1;1;0;185;440;1;1
20141228;KG;210;2;2;0;198;534;2;2
20141228;KE;166;0;1;0;144;360;0;1
20141228;JP;40208;78;93;43;34965;106609;53;85
20141228;JO;239;3;1;0;220;559;3;1
20141228;JM;174;0;0;0;160;430;0;0
20141228;JE;11;0;0;0;8;16;0;0
20141228;IT;8212;35;39;22;7345;17840;32;38
20141228;IS;219;0;0;0;184;351;0;0
20141228;IR;3027;22;9;5;2787;4501;17;8
20141228;IQ;124;3;3;1;110;433;3;3
20141228;IN;4232;26;20;2;3917;13916;19;21
20141228;IM;7;0;0;0;6;13;0;0
20141228;IL;2539;7;5;1;2270;4789;4;4
20141228;IE;2143;4;7;0;1874;3923;4;6
20141228;ID;1734;9;5;5;1583;4090;7;3
20141228;HU;7429;42;28;7;6648;16166;38;24
20141228;HT;12;0;0;0;12;43;0;0
20141228;HR;567;6;3;3;503;1155;5;3
20141228;HN;48;0;0;0;42;148;0;0
20141228;HK;2888;11;11;0;2517;6252;9;9
20141228;GY;18;0;0;0;18;40;0;0
20141228;GW;0;0;0;0;0;2;0;0
20141228;GU;29;0;0;0;27;49;0;0
20141228;GT;150;1;1;0;128;315;1;1
20141228;GR;599;4;0;0;533;1303;3;0
20141228;GQ;1;0;0;0;1;4;0;0
20141228;GP;55;0;1;0;51;139;0;0
20141228;GN;6;0;0;0;6;35;0;0
20141228;GM;6;1;0;0;3;17;1;0
20141228;GL;6;0;0;0;5;7;0;0
20141228;GI;9;0;0;0;7;10;0;0
20141228;GH;91;0;1;0;86;250;0;1
20141228;GG;4;0;0;0;3;10;0;0
20141228;GF;8;0;0;0;7;15;0;0
20141228;GE;112;1;1;0;103;271;1;1
20141228;GD;27;0;0;0;20;36;0;0
20141228;GB;26065;99;70;24;22215;44605;88;59
20141228;GA;11;0;0;0;10;29;0;0
20141228;FR;14996;59;46;26;13011;24141;46;43
20141228;FO;7;0;0;0;7;12;0;0
20141228;FM;2;0;0;0;1;1;0;0
20141228;FK;2;0;0;0;2;2;0;0
20141228;FJ;22;0;0;0;16;43;0;0
20141228;FI;2787;7;5;5;2378;4005;7;4
20141228;ET;68;0;0;0;62;122;0;0
20141228;ES;10416;41;45;6;9072;20694;30;35
20141228;EG;774;8;1;0;722;1832;8;1
20141228;EE;724;6;2;0;653;1382;5;2
20141228;EC;192;1;1;1;170;521;1;1
20141228;DZ;162;1;1;0;150;858;1;0
20141228;DO;161;1;0;0;139;411;1;0
20141228;DM;13;0;0;0;8;22;0;0
20141228;DK;1492;2;2;1;1280;2428;2;1
20141228;DJ;7;0;0;0;6;18;0;0
20141228;DE;61570;198;138;59;52529;113084;157;120
20141228;CZ;6330;24;19;5;5500;10806;18;18
20141228;CY;120;0;0;0;108;266;0;0
20141228;CW;7;0;0;0;6;10;0;0
20141228;CV;6;0;0;0;5;10;0;0
20141228;CU;7;0;0;0;6;8;0;0
20141228;CR;278;1;0;0;231;621;0;0
20141228;CO;1072;7;4;0;953;2778;4;4
20141228;CN;5713;7;6;1;4774;11898;6;4
20141228;CM;20;0;0;0;16;57;0;0
20141228;CL;753;2;3;0;665;1867;2;2
20141228;CK;1;0;0;0;0;1;0;0
20141228;CI;15;0;0;0;14;116;0;0
20141228;CH;8973;20;17;6;7339;14861;17;15
20141228;CG;6;0;0;0;6;21;0;0
20141228;CF;1;0;0;0;1;1;0;0
20141228;CD;27;0;0;0;18;66;0;0
20141228;CA;14957;48;30;8;12977;25443;41;26
20141228;BZ;22;0;0;0;20;35;0;0
20141228;BY;1446;7;5;4;1326;3133;5;4
20141228;BW;16;0;0;0;13;30;0;0
20141228;BT;5;0;0;0;5;13;0;0
20141228;BS;35;0;0;0;28;71;0;0
20141228;BR;12970;61;64;10;11619;30573;47;53
20141228;BO;127;1;1;0;112;335;0;1
20141228;BN;41;0;0;0;41;134;0;0
20141228;BM;20;0;0;0;18;27;0;0
20141228;BJ;18;0;0;0;17;48;0;0
20141228;BI;6;0;0;0;6;12;0;0
20141228;BH;86;0;1;0;78;223;0;1
20141228;BG;693;3;0;0;639;1355;3;0
20141228;BF;4;0;0;0;4;46;0;0
20141228;BE;3236;14;8;2;2798;5982;12;8
20141228;BD;175;0;4;0;168;562;1;3
20141228;BB;19;0;0;0;17;46;0;0
20141228;BA;213;0;1;0;204;661;0;1
20141228;AZ;190;0;2;1;181;550;0;2
20141228;AX;1;0;0;0;1;4;0;0
20141228;AW;8;2;0;0;8;29;1;0
20141228;AU;13732;29;17;16;11424;20970;21;14
20141228;AT;8260;24;9;7;6939;13059;16;8
20141228;AS;2;0;0;0;1;1;0;0
20141228;AR;929;2;5;0;825;2695;2;4
20141228;AQ;0;0;0;0;0;1;0;0
20141228;AO;23;0;0;0;22;66;0;0
20141228;AN;28;0;0;0;20;36;0;0
20141228;AM;63;0;0;0;57;162;0;0
20141228;AL;57;0;0;0;53;155;0;0
20141228;AI;1;0;0;0;1;6;0;0
20141228;AG;13;0;0;0;12;27;0;0
20141228;AF;74;0;0;1;68;157;0;0
20141228;AE;740;6;0;1;644;1529;6;0
20141228;AD;5;0;0;0;4;18;0;0
20141227;unknown;0;0;0;0;0;215914;1;2
20141227;ZZ;211;0;0;0;173;478;0;1
20141227;ZW;59;0;0;0;53;145;0;0
20141227;ZM;29;0;0;0;25;59;0;0
20141227;ZA;1302;5;4;3;1147;2506;4;3
20141227;YT;3;0;0;0;3;6;0;0
20141227;YE;53;1;0;0;48;129;1;0
20141227;WS;4;0;0;0;4;5;0;0
20141227;VU;3;0;0;0;3;3;0;0
20141227;VN;3788;25;24;0;3561;9965;24;24
20141227;VI;4;0;0;0;4;10;0;0
20141227;VG;1;0;0;0;1;2;0;0
20141227;VE;344;1;1;0;298;911;1;1
20141227;VC;15;0;0;0;12;25;0;0
20141227;UZ;198;0;0;0;192;551;0;0
20141227;UY;107;0;0;0;94;236;0;0
20141227;US;134024;395;269;80;111450;232530;264;229
20141227;UG;37;0;0;0;33;92;0;0
20141227;UA;6407;36;37;5;5922;13831;33;35
20141227;TZ;77;0;0;1;67;167;0;0
20141227;TW;8742;21;25;11;7673;27422;14;24
20141227;TT;118;0;0;1;102;292;0;0
20141227;TR;2659;17;10;0;2478;7944;17;11
20141227;TO;2;0;0;0;1;1;0;0
20141227;TN;103;0;0;0;96;371;0;0
20141227;TM;23;0;0;0;22;62;0;0
20141227;TL;12;0;0;0;11;14;0;0
20141227;TJ;52;0;0;1;49;133;0;0
20141227;TH;2924;11;11;2;2613;6199;10;11
20141227;TG;7;0;0;0;5;25;0;0
20141227;TD;7;0;0;0;6;10;0;0
20141227;TC;2;0;0;0;1;4;0;0
20141227;SZ;3;0;0;0;3;7;0;0
20141227;SY;8;0;0;0;8;31;0;0
20141227;SX;11;0;0;0;10;19;0;0
20141227;SV;61;1;0;0;55;177;1;0
20141227;ST;3;0;0;0;3;3;0;0
20141227;SS;7;0;0;0;7;9;0;0
20141227;SR;11;1;2;0;7;28;1;2
20141227;SO;3;0;0;0;3;16;0;0
20141227;SN;31;0;0;0;27;132;1;0
20141227;SM;1;0;0;0;1;3;0;0
20141227;SL;5;0;0;0;4;8;0;0
20141227;SK;1112;1;3;2;992;1993;1;3
20141227;SJ;1;0;0;0;1;1;0;0
20141227;SI;571;0;1;0;518;1123;0;1
20141227;SH;0;0;0;0;0;1;0;0
20141227;SG;2739;15;5;0;2371;5156;12;4
20141227;SE;5683;15;7;5;4794;8503;11;3
20141227;SD;18;0;0;0;17;40;0;0
20141227;SC;8;0;0;0;8;10;0;0
20141227;SB;1;0;0;0;1;1;0;0
20141227;SA;917;9;2;1;845;2578;8;2
20141227;RW;22;0;0;0;19;40;0;0
20141227;RU;23021;59;76;22;20572;46065;47;68
20141227;RS;761;4;2;0;695;1755;4;2
20141227;RO;1176;5;3;2;1038;2515;5;3
20141227;RE;85;0;0;0;74;163;0;0
20141227;QA;196;2;1;0;179;412;2;1
20141227;PY;68;0;1;0;64;207;0;1
20141227;PW;2;0;0;0;2;5;0;0
20141227;PT;933;5;6;0;813;1983;4;5
20141227;PS;10;0;1;0;10;36;0;1
20141227;PR;152;0;0;0;109;279;0;0
20141227;PM;2;0;0;0;3;3;0;0
20141227;PL;18909;67;45;19;16726;34960;58;43
20141227;PK;562;4;0;2;529;1814;2;0
20141227;PH;2340;3;14;4;2133;6248;2;13
20141227;PG;20;0;0;0;17;30;0;0
20141227;PF;24;0;0;0;18;43;0;0
20141227;PE;530;3;3;0;460;1147;2;3
20141227;PA;133;0;0;0;118;318;0;0
20141227;OM;142;0;1;0;134;403;0;1
20141227;NZ;2263;6;1;3;1966;4156;4;1
20141227;NP;173;2;0;0;164;484;2;0
20141227;NO;2802;6;5;1;2340;4041;6;5
20141227;NL;5017;15;12;8;4320;9052;13;10
20141227;NI;57;0;0;0;48;128;0;0
20141227;NG;204;2;3;0;184;475;1;3
20141227;NF;1;0;0;0;1;1;0;0
20141227;NE;3;0;0;0;3;21;0;0
20141227;NC;29;0;0;1;24;35;0;0
20141227;NA;32;0;0;0;28;53;0;0
20141227;MZ;36;0;0;0;34;56;0;0
20141227;MY;1758;5;2;0;1593;4393;4;2
20141227;MX;2234;8;10;2;1995;6044;4;10
20141227;MW;11;0;0;0;10;23;0;0
20141227;MV;18;0;0;0;18;58;0;0
20141227;MU;65;0;0;0;53;156;0;0
20141227;MT;84;0;0;0;77;188;0;0
20141227;MS;1;0;0;0;0;2;0;0
20141227;MR;3;0;0;0;3;18;0;0
20141227;MQ;21;0;0;0;16;37;0;0
20141227;MP;6;0;0;0;5;11;0;0
20141227;MO;110;0;1;1;101;281;0;1
20141227;MN;76;0;0;0;68;258;0;0
20141227;MM;118;0;0;0;99;217;0;0
20141227;ML;12;0;0;0;10;63;0;0
20141227;MK;107;1;0;0;95;248;0;0
20141227;MH;2;0;0;0;2;3;0;0
20141227;MG;19;0;0;0;18;69;0;0
20141227;ME;55;0;0;0;49;111;0;0
20141227;MD;203;3;0;1;196;492;1;0
20141227;MC;0;0;0;0;0;3;0;0
20141227;MA;392;3;3;0;351;1633;3;3
20141227;LY;51;1;0;0;49;132;1;0
20141227;LV;524;0;1;1;447;932;0;1
20141227;LU;229;2;1;0;184;334;1;1
20141227;LT;711;6;2;0;643;1463;6;2
20141227;LS;5;0;0;0;4;6;0;0
20141227;LR;6;0;0;0;6;11;0;0
20141227;LK;157;0;0;0;139;369;0;0
20141227;LI;21;0;0;0;17;31;0;0
20141227;LC;10;0;0;0;7;20;0;0
20141227;LB;125;1;0;0;117;329;1;0
20141227;LA;50;0;0;0;41;85;0;0
20141227;KZ;1237;8;10;0;1166;3100;7;10
20141227;KY;13;0;0;0;12;23;0;0
20141227;KW;178;1;0;0;153;410;0;0
20141227;KR;10982;29;23;6;9821;24247;24;23
20141227;KN;10;0;0;0;8;16;0;0
20141227;KM;1;0;0;0;1;1;0;0
20141227;KH;214;1;0;0;177;431;1;0
20141227;KG;207;1;1;0;195;532;1;1
20141227;KE;164;2;0;0;142;356;1;0
20141227;JP;40217;106;69;32;34968;106579;74;61
20141227;JO;243;1;2;0;224;564;1;2
20141227;JM;179;2;1;0;163;435;1;1
20141227;JE;11;0;0;0;8;16;0;0
20141227;IT;8221;34;27;17;7351;17827;29;24
20141227;IS;220;0;0;0;184;348;0;0
20141227;IR;3011;21;6;5;2770;4472;19;5
20141227;IQ;124;3;1;0;111;428;3;1
20141227;IN;4230;29;23;4;3914;13911;28;23
20141227;IM;7;0;0;0;6;13;0;0
20141227;IL;2544;14;7;3;2275;4791;12;7
20141227;IE;2146;8;5;2;1873;3915;5;3
20141227;ID;1739;2;3;4;1584;4088;2;3
20141227;HU;7420;39;28;14;6638;16145;26;22
20141227;HT;13;0;0;0;13;43;0;0
20141227;HR;566;6;2;1;503;1157;5;2
20141227;HN;48;1;1;0;42;149;1;1
20141227;HK;2872;10;13;1;2500;6217;9;12
20141227;GY;18;0;0;0;18;40;0;0
20141227;GW;0;0;0;0;0;2;0;0
20141227;GU;27;0;1;0;24;47;0;1
20141227;GT;148;0;0;0;126;311;0;0
20141227;GR;597;1;3;0;530;1300;0;3
20141227;GQ;1;0;0;0;1;4;0;0
20141227;GP;55;0;1;0;52;139;0;0
20141227;GN;6;0;0;0;6;35;0;0
20141227;GM;5;0;0;0;2;16;0;0
20141227;GL;6;0;0;0;5;7;0;0
20141227;GI;9;0;0;0;7;11;0;0
20141227;GH;94;0;0;0;89;259;0;0
20141227;GG;3;0;0;0;2;9;0;0
20141227;GF;8;0;0;0;6;14;0;0
20141227;GE;109;1;1;0;100;269;1;1
20141227;GD;26;0;0;0;19;35;0;0
20141227;GB;26003;94;55;23;22143;44477;63;51
20141227;GA;11;0;0;0;10;29;0;0
20141227;FR;15002;72;38;20;13020;24128;56;32
20141227;FO;8;0;0;0;8;13;0;0
20141227;FM;2;0;0;0;1;1;0;0
20141227;FK;2;0;0;0;2;2;0;0
20141227;FJ;21;0;0;0;15;42;0;0
20141227;FI;2797;8;4;6;2388;4010;7;4
20141227;ET;67;0;0;0;61;122;0;0
20141227;ES;10453;32;21;6;9102;20691;27;22
20141227;EG;766;6;6;0;714;1828;5;6
20141227;EE;725;3;2;0;653;1380;2;2
20141227;EC;191;0;0;0;169;518;0;0
20141227;DZ;164;3;2;0;150;856;2;2
20141227;DO;155;1;1;0;133;406;1;1
20141227;DM;12;0;0;0;7;22;0;0
20141227;DK;1491;1;0;1;1277;2423;1;0
20141227;DJ;7;0;0;0;6;18;0;0
20141227;DE;61532;161;123;52;52495;112993;127;108
20141227;CZ;6303;20;11;4;5475;10753;11;8
20141227;CY;121;0;0;1;108;264;0;0
20141227;CW;8;0;0;0;7;12;0;0
20141227;CV;7;0;0;0;6;11;0;0
20141227;CU;8;0;0;0;7;9;0;0
20141227;CR;271;3;1;0;227;615;2;1
20141227;CO;1070;4;3;1;952;2777;4;3
20141227;CN;5758;9;11;2;4814;11971;9;10
20141227;CM;18;0;0;0;14;54;0;0
20141227;CL;755;4;0;0;667;1863;2;0
20141227;CK;1;0;0;0;0;1;0;0
20141227;CI;15;0;1;0;14;116;0;1
20141227;CH;8960;20;16;10;7335;14855;12;15
20141227;CG;8;0;0;0;7;22;0;0
20141227;CF;1;0;0;0;1;1;0;0
20141227;CD;25;0;0;0;17;65;0;0
20141227;CA;14942;51;31;7;12957;25418;37;28
20141227;BZ;23;0;0;0;21;35;0;0
20141227;BY;1443;2;5;1;1321;3123;1;4
20141227;BW;16;0;0;0;13;30;0;0
20141227;BT;5;0;0;0;5;13;0;0
20141227;BS;37;0;0;0;30;73;0;0
20141227;BR;12972;69;54;7;11619;30545;63;49
20141227;BO;126;0;1;0;111;336;0;1
20141227;BN;40;2;0;0;40;135;2;0
20141227;BM;20;0;0;0;18;26;0;0
20141227;BJ;18;0;0;0;17;48;0;0
20141227;BI;6;0;0;0;6;12;0;0
20141227;BH;87;1;0;0;79;224;1;0
20141227;BG;692;2;2;0;638;1351;3;1
20141227;BF;4;0;0;0;4;46;0;0
20141227;BE;3217;8;8;6;2779;5951;7;7
20141227;BD;181;2;0;1;172;565;1;0
20141227;BB;19;0;0;0;17;45;0;0
20141227;BA;214;4;1;0;204;657;4;1
20141227;AZ;194;0;0;0;185;552;0;0
20141227;AX;0;0;0;0;0;3;0;0
20141227;AW;6;0;0;0;6;26;0;0
20141227;AU;13724;31;28;9;11416;20949;26;26
20141227;AT;8241;18;13;9;6925;13049;11;12
20141227;AS;2;0;0;0;1;1;0;0
20141227;AR;926;2;3;0;824;2699;1;2
20141227;AO;22;1;0;0;21;65;1;0
20141227;AN;28;0;1;0;20;36;0;1
20141227;AM;64;0;0;0;57;162;0;1
20141227;AL;58;0;1;0;54;156;0;1
20141227;AI;2;0;0;0;2;8;0;0
20141227;AG;13;0;0;0;12;26;0;0
20141227;AF;74;1;0;0;67;156;1;0
20141227;AE;738;3;2;1;642;1530;3;2
20141227;AD;7;0;0;0;6;22;0;0
20141226;unknown;0;0;0;0;0;215566;2;3
20141226;ZZ;212;2;2;0;176;470;2;2
20141226;ZW;57;0;0;0;52;143;0;0
20141226;ZM;29;0;0;0;25;59;0;0
20141226;ZA;1299;6;4;2;1145;2503;3;4
20141226;YT;3;0;0;0;3;6;0;0
20141226;YE;51;1;1;0;46;127;1;1
20141226;WS;3;0;0;0;3;4;0;0
20141226;VU;3;0;0;0;3;3;0;0
20141226;VN;3788;8;17;4;3562;9943;8;18
20141226;VI;4;0;0;0;4;9;0;0
20141226;VG;2;0;0;0;2;3;0;0
20141226;VE;345;2;2;0;300;912;1;0
20141226;VC;15;0;0;0;12;25;0;0
20141226;UZ;199;0;0;1;191;552;0;0
20141226;UY;107;0;0;0;94;233;0;0
20141226;US;133993;416;236;74;111457;232375;249;214
20141226;UG;36;0;0;0;32;91;0;0
20141226;UA;6411;40;22;3;5923;13808;38;23
20141226;TZ;79;1;0;0;68;168;1;0
20141226;TW;8719;34;42;7;7653;27395;31;42
20141226;TT;117;1;0;0;101;289;1;0
20141226;TR;2654;10;11;3;2472;7932;9;12
20141226;TO;2;0;0;0;1;1;0;0
20141226;TN;102;1;1;0;95;372;1;1
20141226;TM;24;0;0;0;23;63;0;0
20141226;TL;12;0;0;0;11;14;0;0
20141226;TJ;52;1;0;0;49;133;1;0
20141226;TH;2912;6;4;3;2602;6174;6;5
20141226;TG;7;0;0;0;5;25;0;0
20141226;TD;7;0;0;0;6;10;0;0
20141226;TC;2;0;0;0;1;3;0;0
20141226;SZ;4;0;0;0;4;7;0;0
20141226;SY;9;0;0;0;9;31;0;0
20141226;SX;11;0;0;0;10;20;0;0
20141226;SV;60;0;0;0;54;174;0;0
20141226;ST;3;0;0;0;3;3;0;0
20141226;SS;7;0;0;0;7;9;0;0
20141226;SR;12;0;0;0;8;27;0;0
20141226;SO;3;0;0;0;3;16;0;0
20141226;SN;31;0;0;0;27;132;0;0
20141226;SM;1;0;0;0;1;3;0;0
20141226;SL;5;0;0;0;4;8;0;0
20141226;SK;1116;1;2;2;995;1995;1;2
20141226;SJ;1;0;0;0;1;1;0;0
20141226;SI;578;5;1;0;524;1127;5;1
20141226;SH;0;0;0;0;0;1;0;0
20141226;SG;2737;1;6;2;2373;5156;1;6
20141226;SE;5680;11;4;3;4783;8497;10;4
20141226;SD;18;0;0;0;17;39;0;0
